estimate_id,paper_key,authors,year,study_label,effect_size_sd,se,ci_lower,ci_upper,n_treatment,n_control,n_total,learning_domain,outcome,outcome_timing,treatment,control,comparison_type,estimand,estimation_method,outcome_with_ai,is_subgroup,subgroup,coding_notes,design_class,included_in_curated_subset,notes,country,population_category,lab_vs_field,study_design,ai_tool,ai_design,incentives,venue,study_sample_n,study_sample_unit,study_sample_review_status,study_recruited_n,study_randomized_n,estimate_analyzed_n,estimate_sample_unit,estimate_sample_review_status,source_document,source_url,source_version,source_locator,extraction_date,review_date,provenance_review_status,provenance_review_basis,derivation_notes,study_sample_review_basis,study_sample_notes,study_sample_missing_reasons,estimate_sample_review_basis,estimate_sample_notes,estimate_sample_missing_reasons,provenance_missing_reasons,release_id,release_date,view_url,selection
contractor_reyes_2026__sg4,contractor_reyes_2026,Zara Contractor and Germán Reyes,2026,"Contractor and Reyes (2026), Relevance to prompt (S2 essay)",0.2099684704,0.1311547781,-0.0470948946,0.4670318354,101,97,198,General knowledge,Essay quality component: relevance to prompt (S2),delayed,ChatGPT access during practice,No AI access,ai_vs_bau,ITT,OLS (double-lasso controls),false,true,Essay component,,lab_rct,false,"September 2026 fixed extraction. September 2026 PDF, Appendix Table A5, p. 67, Relevance, Session Two ITT column (5). Full-precision coefficient, robust SE and control SD: regression_results_main.dta, outcome=avg_score3_s2, sample=s2_student, spec=ols. Stata 18 read the nine OLS rows without modifying the research dataset. effect_size_sd=beta/sd_ctrl; se=robust_se/sd_ctrl; CI=effect_size_sd +/- 1.96*se. The control SD is treated as fixed. Each raw coefficient and SE matches the September PDF at its reported three-decimal precision. Control count comes from the relevant PDF table; treatment count is regression N minus control N.",USA,Undergraduate,Lab,RCT,ChatGPT,Unrestricted,"$50 for completing both sessions + lottery tickets ($100 each, 30 drawn) tied to test correctness and essay quality",IZA WP #18055,211,students,reviewed,256,256,198,participants,reviewed,Contractor & Reyes (2026-09) - AI Learning RCT.pdf,https://www.germanr.com/ai-learning,September 2026; PDF SHA-256 51470a61115adc438decacf062d340ca1302190e73341c9e7b78a70e99d6908a; regression output SHA-256 381cc9363d0d58ba124ac532bfd3fa678c222ca66c93a1db0fac2631775e0bd8,"September 2026 PDF, Appendix Table A5, p. 67, Relevance, Session Two ITT column (5). Full-precision coefficient, robust SE and control SD: regression_results_main.dta, outcome=avg_score3_s2, sample=s2_student, spec=ols.",2026-09-23,2026-09-23,reviewed,analysis_output,Stata 18 read the nine OLS rows without modifying the research dataset. effect_size_sd=beta/sd_ctrl; se=robust_se/sd_ctrl; CI=effect_size_sd +/- 1.96*se. The control SD is treated as fixed. Each raw coefficient and SE matches the September PDF at its reported three-decimal precision. Control count comes from the relevant PDF table; treatment count is regression N minus control N. Pinned extraction: code/sources/contractor-reyes-2026-09.json.,primary_source,"September PDF Table 1, p. 37, 256 scheduled, 211 attended Session One, 205 attended both; Table 2, p. 38, assigned groups 130 AI-allowed and 126 AI-forbidden. This study count is attendance, not the analyzed N of every endpoint.",{},analysis_output,"Outcome-specific analyzed sample: 198 students, 101 assigned AI and 97 assigned control. The source table and matching regression row define this endpoint's sample.",{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
contractor_reyes_2026__sg5,contractor_reyes_2026,Zara Contractor and Germán Reyes,2026,"Contractor and Reyes (2026), Factual accuracy (S2 essay)",0.1912583062,0.1428938382,-0.0888136166,0.471330229,,,196,General knowledge,Essay quality component: factual accuracy (S2),delayed,ChatGPT access during practice,No AI access,ai_vs_bau,ITT,OLS (double-lasso controls),false,true,Essay component,,lab_rct,false,"September 2026 fixed extraction. September 2026 PDF, Appendix Table A5, p. 67, Accuracy, Session Two ITT column (5); outcome-specific N=196 comes from regression_results_main.dta, not the table's shared N=198 line. Full-precision coefficient, robust SE and control SD: regression_results_main.dta, outcome=avg_score1_s2, sample=s2_student, spec=ols. Stata 18 read the nine OLS rows without modifying the research dataset. effect_size_sd=beta/sd_ctrl; se=robust_se/sd_ctrl; CI=effect_size_sd +/- 1.96*se. The control SD is treated as fixed. Each raw coefficient and SE matches the September PDF at its reported three-decimal precision. The regression output has N=196 but Appendix Table A5 has a shared N=198 line. Retain the outcome-specific N=196; treatment/control counts are unverified and left null.",USA,Undergraduate,Lab,RCT,ChatGPT,Unrestricted,"$50 for completing both sessions + lottery tickets ($100 each, 30 drawn) tied to test correctness and essay quality",IZA WP #18055,211,students,reviewed,256,256,196,participants,reviewed,Contractor & Reyes (2026-09) - AI Learning RCT.pdf,https://www.germanr.com/ai-learning,September 2026; PDF SHA-256 51470a61115adc438decacf062d340ca1302190e73341c9e7b78a70e99d6908a; regression output SHA-256 381cc9363d0d58ba124ac532bfd3fa678c222ca66c93a1db0fac2631775e0bd8,"September 2026 PDF, Appendix Table A5, p. 67, Accuracy, Session Two ITT column (5); outcome-specific N=196 comes from regression_results_main.dta, not the table's shared N=198 line. Full-precision coefficient, robust SE and control SD: regression_results_main.dta, outcome=avg_score1_s2, sample=s2_student, spec=ols.",2026-09-23,2026-09-23,reviewed,analysis_output,Stata 18 read the nine OLS rows without modifying the research dataset. effect_size_sd=beta/sd_ctrl; se=robust_se/sd_ctrl; CI=effect_size_sd +/- 1.96*se. The control SD is treated as fixed. Each raw coefficient and SE matches the September PDF at its reported three-decimal precision. The regression output has N=196 but Appendix Table A5 has a shared N=198 line. Retain the outcome-specific N=196; treatment/control counts are unverified and left null. Pinned extraction: code/sources/contractor-reyes-2026-09.json.,primary_source,"September PDF Table 1, p. 37, 256 scheduled, 211 attended Session One, 205 attended both; Table 2, p. 38, assigned groups 130 AI-allowed and 126 AI-forbidden. This study count is attendance, not the analyzed N of every endpoint.",{},analysis_output,Outcome-specific factual-accuracy regression N=196. The PDF's shared Appendix Table A5 N=198 is not the sample size of this outcome; arm counts are not separately verified.,"{""treatment_n"":""The PDF reports shared arm counts, not the accuracy-specific counts; the regression output reports total N only."",""control_n"":""The PDF reports shared arm counts, not the accuracy-specific counts; the regression output reports total N only.""}",{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
barcaui_2025__sg1,barcaui_2025,Andre Barcaui,2025,"Barcaui (2025), Technical topics",-0.92,0.2244897959,-1.36,-0.48,,,85,General knowledge,Retention test (Technical Topics subset),delayed,ChatGPT (GPT-4),Traditional study (no AI),ai_vs_bau,ATE (complete-case),t-test (mean comparison),false,true,Topic: Technical,,field_rct,false,,Brazil,Undergraduate,Field,RCT,ChatGPT (GPT-4),Unrestricted,None (voluntary participation),Social Sciences & Humanities Open,120,unknown,unreviewed,,,,unknown,unreviewed,Barcaui (2025) - ChatGPT as Cognitive Crutch.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
barcaui_2025__sg2,barcaui_2025,Andre Barcaui,2025,"Barcaui (2025), Ethics topics",-0.45,0.2244897959,-0.89,-0.01,,,85,General knowledge,Retention test (Ethics and Society subset),delayed,ChatGPT (GPT-4),Traditional study (no AI),ai_vs_bau,ATE (complete-case),t-test (mean comparison),false,true,Topic: Ethics,,field_rct,false,,Brazil,Undergraduate,Field,RCT,ChatGPT (GPT-4),Unrestricted,None (voluntary participation),Social Sciences & Humanities Open,120,unknown,unreviewed,,,,unknown,unreviewed,Barcaui (2025) - ChatGPT as Cognitive Crutch.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
barcaui_2025__sg3,barcaui_2025,Andre Barcaui,2025,"Barcaui (2025), Other topics",-0.6,0.2244897959,-1.04,-0.16,,,85,General knowledge,Retention test (Other Topics subset),delayed,ChatGPT (GPT-4),Traditional study (no AI),ai_vs_bau,ATE (complete-case),t-test (mean comparison),false,true,Topic: Other,,field_rct,false,,Brazil,Undergraduate,Field,RCT,ChatGPT (GPT-4),Unrestricted,None (voluntary participation),Social Sciences & Humanities Open,120,unknown,unreviewed,,,,unknown,unreviewed,Barcaui (2025) - ChatGPT as Cognitive Crutch.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
barcaui_2025__sg4,barcaui_2025,Andre Barcaui,2025,"Barcaui (2025), Recent/initial AI users",-0.89,0.3418367347,-1.56,-0.22,,,26,General knowledge,Retention test (recent/initial AI users),delayed,ChatGPT (GPT-4),Traditional study (no AI),ai_vs_bau,ATE (complete-case),t-test (mean comparison),false,true,Prior AI exposure: Recent,,field_rct,false,Within-stratum AI-vs-traditional comparison; n=26 counts completers in BOTH arms of the recent/initial-user stratum (31% of the 85 completers). d=0.89 confirmed in the paper's Fig 7 caption (sign flipped to the atlas convention).,Brazil,Undergraduate,Field,RCT,ChatGPT (GPT-4),Unrestricted,None (voluntary participation),Social Sciences & Humanities Open,120,unknown,unreviewed,,,,unknown,unreviewed,Barcaui (2025) - ChatGPT as Cognitive Crutch.pdf,,,,,,unreviewed,,Within-stratum AI-vs-traditional comparison; n=26 counts completers in BOTH arms of the recent/initial-user stratum (31% of the 85 completers). d=0.89 confirmed in the paper's Fig 7 caption (sign flipped to the atlas convention).,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
barcaui_2025__sg5,barcaui_2025,Andre Barcaui,2025,"Barcaui (2025), Frequent AI users",-0.41,0.25,-0.9,0.08,,,53,General knowledge,Retention test (frequent AI users),delayed,ChatGPT (GPT-4),Traditional study (no AI),ai_vs_bau,ATE (complete-case),t-test (mean comparison),false,true,Prior AI exposure: Frequent,,field_rct,false,Within-stratum AI-vs-traditional comparison; n=53 counts completers in BOTH arms of the frequent-user stratum (62% of the 85 completers).,Brazil,Undergraduate,Field,RCT,ChatGPT (GPT-4),Unrestricted,None (voluntary participation),Social Sciences & Humanities Open,120,unknown,unreviewed,,,,unknown,unreviewed,Barcaui (2025) - ChatGPT as Cognitive Crutch.pdf,,,,,,unreviewed,,Within-stratum AI-vs-traditional comparison; n=53 counts completers in BOTH arms of the frequent-user stratum (62% of the 85 completers).,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
bastani_etal_2025__sg1,bastani_etal_2025,"Hamsa Bastani, Osbert Bastani, Alp Sungu, Haosen Ge, Özge Kabakcı, Rei Mariman",2025,"Bastani et al. (2025), GPT Base, below-median GPA (unassisted exam)",-0.152,0.087,-0.32252,0.01852,,,2848,Math,Normalized grade on unassisted exam (below-median GPA),immediate,GPT Base,No AI access,ai_vs_bau,ITT,OLS (treatment x below-median GPA interaction),false,true,Prior achievement: Below median,,field_rct,false,,Turkey,High school,Field,RCT,GPT-4 (custom ChatGPT-like interface),Unrestricted,Course grade,"PNAS, 122(26), e2422633122",839,unknown,unreviewed,,,,unknown,unreviewed,Bastani et al (2025) - Generative AI Without Guardrails Can Harm Learning.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
bastani_etal_2025__sg2,bastani_etal_2025,"Hamsa Bastani, Osbert Bastani, Alp Sungu, Haosen Ge, Özge Kabakcı, Rei Mariman",2025,"Bastani et al. (2025), GPT Tutor, below-median GPA (unassisted exam)",-0.051,0.054,-0.15684,0.05484,,,2848,Math,Normalized grade on unassisted exam (below-median GPA),immediate,GPT Tutor,No AI access,ai_vs_bau,ITT,OLS (treatment x below-median GPA interaction),false,true,Prior achievement: Below median,,field_rct,false,,Turkey,High school,Field,RCT,GPT-4 (custom ChatGPT-like interface),Unrestricted,Course grade,"PNAS, 122(26), e2422633122",839,unknown,unreviewed,,,,unknown,unreviewed,Bastani et al (2025) - Generative AI Without Guardrails Can Harm Learning.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
bastani_etal_2025__sg3,bastani_etal_2025,"Hamsa Bastani, Osbert Bastani, Alp Sungu, Haosen Ge, Özge Kabakcı, Rei Mariman",2025,"Bastani et al. (2025), GPT Tutor vs GPT Base (unassisted exam)",0.101,0.043,0.01672,0.18528,,,,Math,Normalized grade on unassisted exam (pairwise AI arms),immediate,GPT Tutor (with guardrails),GPT Base (unrestricted),ai_design,ITT,OLS / pairwise t-test (arm vs arm),false,true,AI design comparison,,field_rct,false,"Pairwise GPT Tutor vs GPT Base contrast (Table 4, raw diff 0.028 [0.005, 0.052] / exam SD 0.277); two-arm N not reported (2,848 is the three-arm regression sample).",Turkey,High school,Field,RCT,GPT-4 (custom ChatGPT-like interface),Unrestricted,Course grade,"PNAS, 122(26), e2422633122",839,unknown,unreviewed,,,,unknown,unreviewed,Bastani et al (2025) - Generative AI Without Guardrails Can Harm Learning.pdf,,,,,,unreviewed,,"Pairwise GPT Tutor vs GPT Base contrast (Table 4, raw diff 0.028 [0.005, 0.052] / exam SD 0.277); two-arm N not reported (2,848 is the three-arm regression sample).",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
de_simone_etal_2025__sg1,de_simone_etal_2025,"Martín De Simone, Federico Tiberti, Maria Barron Rodriguez, Federico Manolio, Wuraola Mosuro, Eliot Dikoru",2025,"De Simone et al. (2025), AI knowledge subscore",0.309,0.077,0.15808,0.45992,,,654,Language,AI knowledge subscore (final assessment),immediate,AI tutoring sessions (Microsoft Copilot/GPT-4),Business-as-usual classroom instruction,ai_vs_bau,ITT,"ANCOVA (OLS, baseline control + school FE)",false,true,Subscore: AI knowledge,,field_rct,false,,Nigeria,High school,Field,RCT,Microsoft Copilot (GPT-4),tutoring,None (voluntary; ungraded research assessment),Working paper,759,unknown,unreviewed,,,,unknown,unreviewed,De Simone et al (2025) - From Chalkboards to Chatbots.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
de_simone_etal_2025__sg2,de_simone_etal_2025,"Martín De Simone, Federico Tiberti, Maria Barron Rodriguez, Federico Manolio, Wuraola Mosuro, Eliot Dikoru",2025,"De Simone et al. (2025), Digital skills subscore",0.139,0.076,-0.00996,0.28796,,,654,Language,Digital skills subscore (final assessment),immediate,AI tutoring sessions (Microsoft Copilot/GPT-4),Business-as-usual classroom instruction,ai_vs_bau,ITT,"ANCOVA (OLS, baseline control + school FE)",false,true,Subscore: Digital skills,,field_rct,false,,Nigeria,High school,Field,RCT,Microsoft Copilot (GPT-4),tutoring,None (voluntary; ungraded research assessment),Working paper,759,unknown,unreviewed,,,,unknown,unreviewed,De Simone et al (2025) - From Chalkboards to Chatbots.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
fan_etal_2025__sg1,fan_etal_2025,"Yizhou Fan, Luzhen Tang, Huixiao Le, Kejie Shen, Shufang Tan, Yueying Zhao, Yuan Shen, Xinyu Li, Dragan Gašević",2024,"Fan et al. (2024), Essay improvement, AI vs Human Expert",0.66,0.269,0.13276,1.18724,35,25,60,Writing,Essay score improvement (post-revision minus pre-revision),immediate,ChatGPT 4.0 during revision,Human expert support,ai_vs_active,ATE,ANOVA + Tukey HSD (mean comparison),true,true,AI vs Human Expert,,lab_rct,false,,China,University (mixed),Lab,RCT,ChatGPT 4.0,with guardrails,None (no performance-based incentive; compensation not reported),British Journal of Educational Technology,117,unknown,unreviewed,,,,unknown,unreviewed,Fan et al (2024) - BJET - Metacognitive Laziness.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
fan_etal_2025__sg2,fan_etal_2025,"Yizhou Fan, Luzhen Tang, Huixiao Le, Kejie Shen, Shufang Tan, Yueying Zhao, Yuan Shen, Xinyu Li, Dragan Gašević",2024,"Fan et al. (2024), Essay improvement, AI vs Checklist tool",0.75,0.257,0.24628,1.25372,35,30,65,Writing,Essay score improvement (post-revision minus pre-revision),immediate,ChatGPT 4.0 during revision,Checklist writing analytics tool,ai_vs_active,ATE,ANOVA + Tukey HSD (mean comparison),true,true,AI vs Checklist,,lab_rct,false,,China,University (mixed),Lab,RCT,ChatGPT 4.0,with guardrails,None (no performance-based incentive; compensation not reported),British Journal of Educational Technology,117,unknown,unreviewed,,,,unknown,unreviewed,Fan et al (2024) - BJET - Metacognitive Laziness.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
fan_etal_2025__sg3,fan_etal_2025,"Yizhou Fan, Luzhen Tang, Huixiao Le, Kejie Shen, Shufang Tan, Yueying Zhao, Yuan Shen, Xinyu Li, Dragan Gašević",2024,"Fan et al. (2024), Knowledge gain, AI vs Human Expert",0.45,0.275,-0.089,0.989,33,23,56,Writing,Knowledge gain (pre-post test on AI in education),immediate,ChatGPT 4.0 during revision,Human expert support,ai_vs_active,ATE,ANOVA + Tukey HSD (mean comparison),false,true,AI vs Human Expert,,lab_rct,false,,China,University (mixed),Lab,RCT,ChatGPT 4.0,with guardrails,None (no performance-based incentive; compensation not reported),British Journal of Educational Technology,117,unknown,unreviewed,,,,unknown,unreviewed,Fan et al (2024) - BJET - Metacognitive Laziness.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
fan_etal_2025__sg4,fan_etal_2025,"Yizhou Fan, Luzhen Tang, Huixiao Le, Kejie Shen, Shufang Tan, Yueying Zhao, Yuan Shen, Xinyu Li, Dragan Gašević",2024,"Fan et al. (2024), Knowledge gain, AI vs Checklist",0.22,0.269,-0.30724,0.74724,33,24,57,Writing,Knowledge gain (pre-post test on AI in education),immediate,ChatGPT 4.0 during revision,Checklist writing analytics tool,ai_vs_active,ATE,ANOVA + Tukey HSD (mean comparison),false,true,AI vs Checklist,,lab_rct,false,,China,University (mixed),Lab,RCT,ChatGPT 4.0,with guardrails,None (no performance-based incentive; compensation not reported),British Journal of Educational Technology,117,unknown,unreviewed,,,,unknown,unreviewed,Fan et al (2024) - BJET - Metacognitive Laziness.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
fan_etal_2025__sg5,fan_etal_2025,"Yizhou Fan, Luzhen Tang, Huixiao Le, Kejie Shen, Shufang Tan, Yueying Zhao, Yuan Shen, Xinyu Li, Dragan Gašević",2024,"Fan et al. (2024), Knowledge transfer, AI vs CN",-0.02,0.26,-0.5296,0.4896,34,26,60,Writing,"Knowledge transfer (AI in healthcare, 10-item MCQ)",immediate,ChatGPT 4.0 during revision,No additional support,ai_vs_bau,ATE,ANOVA + Tukey HSD (mean comparison),false,true,Transfer outcome,,lab_rct,false,Post-test within one day of the task (same wave as knowledge gain; coded immediate). Transfer domain: AI in healthcare. The paper's Table A3 caption is generic ('posttest score'); body text p.16 identifies it as the transfer test.,China,University (mixed),Lab,RCT,ChatGPT 4.0,with guardrails,None (no performance-based incentive; compensation not reported),British Journal of Educational Technology,117,unknown,unreviewed,,,,unknown,unreviewed,Fan et al (2024) - BJET - Metacognitive Laziness.pdf,,,,,,unreviewed,,Post-test within one day of the task (same wave as knowledge gain; coded immediate). Transfer domain: AI in healthcare. The paper's Table A3 caption is generic ('posttest score'); body text p.16 identifies it as the transfer test.,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
hausman_etal_2025__sg1,hausman_etal_2025,"Naomi Hausman, Oren Rigbi, Sarit Weisburd",2025,"Hausman et al. (2025), Male students (Year 2)",,,,,,,200672,Mixed,"Course grade (0-100), male students",immediate,AI-compatible courses post-ChatGPT (male),AI-incompatible courses (DiD),ai_vs_bau,ITT,difference-in-differences,false,true,Gender: Male,,observational,false,"Raw DiD effect: +1.374 grade points (0-100 scale), SE 0.470 (Table 3). Not in SD units.",Israel,University (mixed),Field,"Quasi-experimental (DiD, cohort comparison)",ChatGPT (unrestricted access),Unrestricted,Course grade,CEPR DP 20206 / CESifo WP 11843,36000,unknown,unreviewed,,,,unknown,unreviewed,Hausman et al (2025) - CESifo - GenAI Impact on Student Achievement.pdf,,,,,,unreviewed,,"Raw DiD effect: +1.374 grade points (0-100 scale), SE 0.470 (Table 3). Not in SD units.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
hausman_etal_2025__sg2,hausman_etal_2025,"Naomi Hausman, Oren Rigbi, Sarit Weisburd",2025,"Hausman et al. (2025), Young students (<26, Year 2)",,,,,,,238466,Mixed,"Course grade (0-100), young students",immediate,AI-compatible courses post-ChatGPT (age<26),AI-incompatible courses (DiD),ai_vs_bau,ITT,difference-in-differences,false,true,Age: <26,,observational,false,"Raw DiD effect: +2.079 grade points (0-100 scale), SE 0.537 (Table 3). Not in SD units.",Israel,University (mixed),Field,"Quasi-experimental (DiD, cohort comparison)",ChatGPT (unrestricted access),Unrestricted,Course grade,CEPR DP 20206 / CESifo WP 11843,36000,unknown,unreviewed,,,,unknown,unreviewed,Hausman et al (2025) - CESifo - GenAI Impact on Student Achievement.pdf,,,,,,unreviewed,,"Raw DiD effect: +2.079 grade points (0-100 scale), SE 0.537 (Table 3). Not in SD units.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
hausman_etal_2025__sg3,hausman_etal_2025,"Naomi Hausman, Oren Rigbi, Sarit Weisburd",2025,"Hausman et al. (2025), Advanced courses (Year 2)",,,,,,,254662,Mixed,"Course grade (0-100), advanced courses",immediate,AI-compatible advanced courses post-ChatGPT,AI-incompatible advanced courses (DiD),ai_vs_bau,ITT,difference-in-differences,false,true,Course level: Advanced,,observational,false,"Raw DiD effect: +1.466 grade points (0-100 scale), SE 0.511 (Table 3). Not in SD units.",Israel,University (mixed),Field,"Quasi-experimental (DiD, cohort comparison)",ChatGPT (unrestricted access),Unrestricted,Course grade,CEPR DP 20206 / CESifo WP 11843,36000,unknown,unreviewed,,,,unknown,unreviewed,Hausman et al (2025) - CESifo - GenAI Impact on Student Achievement.pdf,,,,,,unreviewed,,"Raw DiD effect: +1.466 grade points (0-100 scale), SE 0.511 (Table 3). Not in SD units.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
hausman_etal_2025__sg4,hausman_etal_2025,"Naomi Hausman, Oren Rigbi, Sarit Weisburd",2025,"Hausman et al. (2025), STEM courses (Year 2)",,,,,,,119260,Math,"Course grade (0-100), STEM courses",immediate,AI-compatible STEM post-ChatGPT,AI-incompatible STEM (DiD),ai_vs_bau,ITT,difference-in-differences,false,true,Domain: STEM,,observational,false,"Raw DiD effect: +1.269 grade points (0-100 scale), SE 0.969, not significant (Table 3). Not in SD units.",Israel,University (mixed),Field,"Quasi-experimental (DiD, cohort comparison)",ChatGPT (unrestricted access),Unrestricted,Course grade,CEPR DP 20206 / CESifo WP 11843,36000,unknown,unreviewed,,,,unknown,unreviewed,Hausman et al (2025) - CESifo - GenAI Impact on Student Achievement.pdf,,,,,,unreviewed,,"Raw DiD effect: +1.269 grade points (0-100 scale), SE 0.969, not significant (Table 3). Not in SD units.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
hausman_etal_2025__sg5,hausman_etal_2025,"Naomi Hausman, Oren Rigbi, Sarit Weisburd",2025,"Hausman et al. (2025), Large classes (>25, Year 2)",,,,,,,435675,Mixed,"Course grade (0-100), classes >25 students",immediate,AI-compatible large courses post-ChatGPT,AI-incompatible large courses (DiD),ai_vs_bau,ITT,difference-in-differences,false,true,Class size: Large,,observational,false,"Raw DiD effect: +1.671 grade points (0-100 scale), SE 0.453 (Table 3). Not in SD units.",Israel,University (mixed),Field,"Quasi-experimental (DiD, cohort comparison)",ChatGPT (unrestricted access),Unrestricted,Course grade,CEPR DP 20206 / CESifo WP 11843,36000,unknown,unreviewed,,,,unknown,unreviewed,Hausman et al (2025) - CESifo - GenAI Impact on Student Achievement.pdf,,,,,,unreviewed,,"Raw DiD effect: +1.671 grade points (0-100 scale), SE 0.453 (Table 3). Not in SD units.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
hausman_etal_2025__sg6,hausman_etal_2025,"Naomi Hausman, Oren Rigbi, Sarit Weisburd",2025,"Hausman et al. (2025), Median grade (Year 1)",,,,,,,10076,Mixed,50th percentile grade (Year 1),immediate,AI-compatible courses post-ChatGPT,AI-incompatible courses (DiD),ai_vs_bau,ITT,difference-in-differences,false,true,Percentile: 50th,,observational,false,"Raw DiD effect: +1.272 grade points at the median (0-100 scale), SE 0.612 (Table 4). Not in SD units.",Israel,University (mixed),Field,"Quasi-experimental (DiD, cohort comparison)",ChatGPT (unrestricted access),Unrestricted,Course grade,CEPR DP 20206 / CESifo WP 11843,36000,unknown,unreviewed,,,,unknown,unreviewed,Hausman et al (2025) - CESifo - GenAI Impact on Student Achievement.pdf,,,,,,unreviewed,,"Raw DiD effect: +1.272 grade points at the median (0-100 scale), SE 0.612 (Table 4). Not in SD units.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
hausman_etal_2025__sg7,hausman_etal_2025,"Naomi Hausman, Oren Rigbi, Sarit Weisburd",2025,"Hausman et al. (2025), AI-incompatible advanced (cohort experience)",,,,,,,34829,Mixed,Grade in AI-incompatible advanced courses (Year 2),delayed,2022-23 cohort (post-ChatGPT exposure),"2021-22 cohort (pre-ChatGPT, baseline)",ai_vs_bau,ITT,difference-in-differences,false,true,AI human-capital spillover,,observational,false,"Raw DiD effect: -0.507 grade points (0-100 scale), SE 0.353, not significant (Table 5 col. 6). Not in SD units.",Israel,University (mixed),Field,"Quasi-experimental (DiD, cohort comparison)",ChatGPT (unrestricted access),Unrestricted,Course grade,CEPR DP 20206 / CESifo WP 11843,36000,unknown,unreviewed,,,,unknown,unreviewed,Hausman et al (2025) - CESifo - GenAI Impact on Student Achievement.pdf,,,,,,unreviewed,,"Raw DiD effect: -0.507 grade points (0-100 scale), SE 0.353, not significant (Table 5 col. 6). Not in SD units.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kreijkes_etal_2026__sg1,kreijkes_etal_2026,"Pia Kreijkes, Viktor Kewenig, Martina Kuvalja, Mina Lee, Jake M. Hofman, Sylvia Vitello, Abigail Sellen, Sean Rintel, Daniel G. Goldstein, David Rothschild, Lev Tankelevitch, Tim Oates",2026,"Kreijkes et al. (2026), Free recall (LLM vs Notes)",-0.21,0.089,-0.38444,-0.03556,,,184,Language,Free recall (open response),delayed,LLM chatbot only,Note-taking only,ai_vs_active,ATE,mixed-effects regression + permutation test,false,true,Outcome: Free recall,,field_rct,false,"Within-subject (Group 1). SE converted to SD units by the delta method from raw B=1.02 (SE 0.43), Table 3.",England,High school,Field,RCT,GPT-3.5 Turbo (Azure-hosted),Unrestricted,None,"Computers & Education (2026), 243, 105514",344,unknown,unreviewed,,,,unknown,unreviewed,Kreijkes et al (2026) - LLM Use and Note-Taking Reading Comprehension.pdf,,,,,,unreviewed,,"Within-subject (Group 1). SE converted to SD units by the delta method from raw B=1.02 (SE 0.43), Table 3.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
